,POS,MenuItem,weekday,hour,Qty
1785,RESTAURANT_1,BUTTER CHICKEN,Wednesday,14,235
1786,RESTAURANT_1,BUTTER CHICKEN,Wednesday,15,239
1787,RESTAURANT_1,BUTTER CHICKEN,Wednesday,16,159
1788,RESTAURANT_1,BUTTER CHICKEN,Wednesday,17,99
1789,RESTAURANT_1,BUTTER CHICKEN,Wednesday,18,94
1790,RESTAURANT_1,BUTTER CHICKEN,Wednesday,19,144
1791,RESTAURANT_1,BUTTER CHICKEN,Wednesday,20,252
1792,RESTAURANT_1,BUTTER CHICKEN,Wednesday,21,329
1793,RESTAURANT_1,BUTTER CHICKEN,Wednesday,22,375
1794,RESTAURANT_1,BUTTER CHICKEN,Wednesday,23,469
2202,RESTAURANT_1,CHICKEN 65,Friday,0,26
2203,RESTAURANT_1,CHICKEN 65,Friday,1,18
2204,RESTAURANT_1,CHICKEN 65,Friday,2,10
2205,RESTAURANT_1,CHICKEN 65,Friday,3,6
2206,RESTAURANT_1,CHICKEN 65,Friday,4,7
2207,RESTAURANT_1,CHICKEN 65,Friday,7,2
2208,RESTAURANT_1,CHICKEN 65,Friday,8,2
2209,RESTAURANT_1,CHICKEN 65,Friday,10,3
2210,RESTAURANT_1,CHICKEN 65,Friday,12,4
2211,RESTAURANT_1,CHICKEN 65,Friday,13,13
2212,RESTAURANT_1,CHICKEN 65,Friday,14,27
2213,RESTAURANT_1,CHICKEN 65,Friday,15,25
2214,RESTAURANT_1,CHICKEN 65,Friday,16,23
2215,RESTAURANT_1,CHICKEN 65,Friday,17,15
2216,RESTAURANT_1,CHICKEN 65,Friday,18,12
2217,RESTAURANT_1,CHICKEN 65,Friday,19,31
2218,RESTAURANT_1,CHICKEN 65,Friday,20,34
2219,RESTAURANT_1,CHICKEN 65,Friday,21,42
2220,RESTAURANT_1,CHICKEN 65,Friday,22,37
2221,RESTAURANT_1,CHICKEN 65,Friday,23,48
2222,RESTAURANT_1,CHICKEN 65,Monday,0,28
2223,RESTAURANT_1,CHICKEN 65,Monday,1,23
2224,RESTAURANT_1,CHICKEN 65,Monday,2,18
2225,RESTAURANT_1,CHICKEN 65,Monday,3,12
2226,RESTAURANT_1,CHICKEN 65,Monday,4,7
2227,RESTAURANT_1,CHICKEN 65,Monday,5,8
2228,RESTAURANT_1,CHICKEN 65,Monday,6,3
2229,RESTAURANT_1,CHICKEN 65,Monday,7,2
2230,RESTAURANT_1,CHICKEN 65,Monday,8,2
2231,RESTAURANT_1,CHICKEN 65,Monday,9,1
2232,RESTAURANT_1,CHICKEN 65,Monday,10,1
2233,RESTAURANT_1,CHICKEN 65,Monday,11,6
2234,RESTAURANT_1,CHICKEN 65,Monday,12,15
2235,RESTAURANT_1,CHICKEN 65,Monday,13,26
2236,RESTAURANT_1,CHICKEN 65,Monday,14,17
2237,RESTAURANT_1,CHICKEN 65,Monday,15,21
2238,RESTAURANT_1,CHICKEN 65,Monday,16,42
2239,RESTAURANT_1,CHICKEN 65,Monday,17,26
2240,RESTAURANT_1,CHICKEN 65,Monday,18,26
2241,RESTAURANT_1,CHICKEN 65,Monday,19,13
2242,RESTAURANT_1,CHICKEN 65,Monday,20,23
2243,RESTAURANT_1,CHICKEN 65,Monday,21,30
2244,RESTAURANT_1,CHICKEN 65,Monday,22,26
2245,RESTAURANT_1,CHICKEN 65,Monday,23,28
2246,RESTAURANT_1,CHICKEN 65,Saturday,0,44
2247,RESTAURANT_1,CHICKEN 65,Saturday,1,32
2248,RESTAURANT_1,CHICKEN 65,Saturday,2,15
2249,RESTAURANT_1,CHICKEN 65,Saturday,3,12
2250,RESTAURANT_1,CHICKEN 65,Saturday,4,7
2251,RESTAURANT_1,CHICKEN 65,Saturday,5,10
2252,RESTAURANT_1,CHICKEN 65,Saturday,6,10
2253,RESTAURANT_1,CHICKEN 65,Saturday,7,2
2254,RESTAURANT_1,CHICKEN 65,Saturday,9,2
2255,RESTAURANT_1,CHICKEN 65,Saturday,10,3
2256,RESTAURANT_1,CHICKEN 65,Saturday,11,6
2257,RESTAURANT_1,CHICKEN 65,Saturday,12,5
2258,RESTAURANT_1,CHICKEN 65,Saturday,13,33
2259,RESTAURANT_1,CHICKEN 65,Saturday,14,43
2260,RESTAURANT_1,CHICKEN 65,Saturday,15,40
2261,RESTAURANT_1,CHICKEN 65,Saturday,16,30
2262,RESTAURANT_1,CHICKEN 65,Saturday,17,19
2263,RESTAURANT_1,CHICKEN 65,Saturday,18,37
2264,RESTAURANT_1,CHICKEN 65,Saturday,19,19
2265,RESTAURANT_1,CHICKEN 65,Saturday,20,30
2266,RESTAURANT_1,CHICKEN 65,Saturday,21,42
2267,RESTAURANT_1,CHICKEN 65,Saturday,22,57
2268,RESTAURANT_1,CHICKEN 65,Saturday,23,53
2269,RESTAURANT_1,CHICKEN 65,Sunday,0,50
2270,RESTAURANT_1,CHICKEN 65,Sunday,1,29
2271,RESTAURANT_1,CHICKEN 65,Sunday,2,27
2272,RESTAURANT_1,CHICKEN 65,Sunday,3,17
2273,RESTAURANT_1,CHICKEN 65,Sunday,4,10
2274,RESTAURANT_1,CHICKEN 65,Sunday,5,8
2275,RESTAURANT_1,CHICKEN 65,Sunday,6,4
2276,RESTAURANT_1,CHICKEN 65,Sunday,7,12
2277,RESTAURANT_1,CHICKEN 65,Sunday,8,6
2278,RESTAURANT_1,CHICKEN 65,Sunday,9,3
2279,RESTAURANT_1,CHICKEN 65,Sunday,10,5
2280,RESTAURANT_1,CHICKEN 65,Sunday,11,2
2281,RESTAURANT_1,CHICKEN 65,Sunday,12,19
2282,RESTAURANT_1,CHICKEN 65,Sunday,13,41
2283,RESTAURANT_1,CHICKEN 65,Sunday,14,65
2284,RESTAURANT_1,CHICKEN 65,Sunday,15,57
2285,RESTAURANT_1,CHICKEN 65,Sunday,16,47
2286,RESTAURANT_1,CHICKEN 65,Sunday,17,23
2287,RESTAURANT_1,CHICKEN 65,Sunday,18,17
2288,RESTAURANT_1,CHICKEN 65,Sunday,19,25
2289,RESTAURANT_1,CHICKEN 65,Sunday,20,42
2290,RESTAURANT_1,CHICKEN 65,Sunday,21,50
2291,RESTAURANT_1,CHICKEN 65,Sunday,22,46
2292,RESTAURANT_1,CHICKEN 65,Sunday,23,24
2293,RESTAURANT_1,CHICKEN 65,Thursday,0,32
2294,RESTAURANT_1,CHICKEN 65,Thursday,1,36
2295,RESTAURANT_1,CHICKEN 65,Thursday,2,9
2296,RESTAURANT_1,CHICKEN 65,Thursday,3,12
2297,RESTAURANT_1,CHICKEN 65,Thursday,4,2
2298,RESTAURANT_1,CHICKEN 65,Thursday,5,3
2299,RESTAURANT_1,CHICKEN 65,Thursday,6,4
2300,RESTAURANT_1,CHICKEN 65,Thursday,7,2
2301,RESTAURANT_1,CHICKEN 65,Thursday,8,2
2302,RESTAURANT_1,CHICKEN 65,Thursday,9,3
2303,RESTAURANT_1,CHICKEN 65,Thursday,10,1
2304,RESTAURANT_1,CHICKEN 65,Thursday,11,1
2305,RESTAURANT_1,CHICKEN 65,Thursday,12,13
2306,RESTAURANT_1,CHICKEN 65,Thursday,13,17
2307,RESTAURANT_1,CHICKEN 65,Thursday,14,21
2308,RESTAURANT_1,CHICKEN 65,Thursday,15,20
2309,RESTAURANT_1,CHICKEN 65,Thursday,16,24
2310,RESTAURANT_1,CHICKEN 65,Thursday,17,24
2311,RESTAURANT_1,CHICKEN 65,Thursday,18,15
2312,RESTAURANT_1,CHICKEN 65,Thursday,19,15
2313,RESTAURANT_1,CHICKEN 65,Thursday,20,28
2314,RESTAURANT_1,CHICKEN 65,Thursday,21,33
2315,RESTAURANT_1,CHICKEN 65,Thursday,22,27
2316,RESTAURANT_1,CHICKEN 65,Thursday,23,29
2317,RESTAURANT_1,CHICKEN 65,Tuesday,0,22
2318,RESTAURANT_1,CHICKEN 65,Tuesday,1,16
2319,RESTAURANT_1,CHICKEN 65,Tuesday,2,12
2320,RESTAURANT_1,CHICKEN 65,Tuesday,3,4
2321,RESTAURANT_1,CHICKEN 65,Tuesday,4,7
2322,RESTAURANT_1,CHICKEN 65,Tuesday,6,1
2323,RESTAURANT_1,CHICKEN 65,Tuesday,7,1
2324,RESTAURANT_1,CHICKEN 65,Tuesday,8,1
2325,RESTAURANT_1,CHICKEN 65,Tuesday,9,2
2326,RESTAURANT_1,CHICKEN 65,Tuesday,10,1
2327,RESTAURANT_1,CHICKEN 65,Tuesday,11,1
2328,RESTAURANT_1,CHICKEN 65,Tuesday,12,7
2329,RESTAURANT_1,CHICKEN 65,Tuesday,13,14
2330,RESTAURANT_1,CHICKEN 65,Tuesday,14,25
2331,RESTAURANT_1,CHICKEN 65,Tuesday,15,22
2332,RESTAURANT_1,CHICKEN 65,Tuesday,16,15
2333,RESTAURANT_1,CHICKEN 65,Tuesday,17,15
2334,RESTAURANT_1,CHICKEN 65,Tuesday,18,7
2335,RESTAURANT_1,CHICKEN 65,Tuesday,19,9
2336,RESTAURANT_1,CHICKEN 65,Tuesday,20,21
2337,RESTAURANT_1,CHICKEN 65,Tuesday,21,34
2338,RESTAURANT_1,CHICKEN 65,Tuesday,22,30
2339,RESTAURANT_1,CHICKEN 65,Tuesday,23,29
2340,RESTAURANT_1,CHICKEN 65,Wednesday,0,28
2341,RESTAURANT_1,CHICKEN 65,Wednesday,1,20
2342,RESTAURANT_1,CHICKEN 65,Wednesday,2,13
2343,RESTAURANT_1,CHICKEN 65,Wednesday,3,5
2344,RESTAURANT_1,CHICKEN 65,Wednesday,4,5
2345,RESTAURANT_1,CHICKEN 65,Wednesday,5,1
2346,RESTAURANT_1,CHICKEN 65,Wednesday,7,2
2347,RESTAURANT_1,CHICKEN 65,Wednesday,8,7
2348,RESTAURANT_1,CHICKEN 65,Wednesday,9,1
2349,RESTAURANT_1,CHICKEN 65,Wednesday,11,2
2350,RESTAURANT_1,CHICKEN 65,Wednesday,12,1
2351,RESTAURANT_1,CHICKEN 65,Wednesday,13,17
2352,RESTAURANT_1,CHICKEN 65,Wednesday,14,27
2353,RESTAURANT_1,CHICKEN 65,Wednesday,15,20
2354,RESTAURANT_1,CHICKEN 65,Wednesday,16,13
2355,RESTAURANT_1,CHICKEN 65,Wednesday,17,16
2356,RESTAURANT_1,CHICKEN 65,Wednesday,18,15
2357,RESTAURANT_1,CHICKEN 65,Wednesday,19,15
2358,RESTAURANT_1,CHICKEN 65,Wednesday,20,13
2359,RESTAURANT_1,CHICKEN 65,Wednesday,21,30
2360,RESTAURANT_1,CHICKEN 65,Wednesday,22,24
2361,RESTAURANT_1,CHICKEN 65,Wednesday,23,25
2362,RESTAURANT_1,CHICKEN BIRIYANI,Friday,0,462
2363,RESTAURANT_1,CHICKEN BIRIYANI,Friday,1,389
2364,RESTAURANT_1,CHICKEN BIRIYANI,Friday,2,154
2365,RESTAURANT_1,CHICKEN BIRIYANI,Friday,3,101
2366,RESTAURANT_1,CHICKEN BIRIYANI,Friday,4,98
2367,RESTAURANT_1,CHICKEN BIRIYANI,Friday,5,35
2368,RESTAURANT_1,CHICKEN BIRIYANI,Friday,6,17
2369,RESTAURANT_1,CHICKEN BIRIYANI,Friday,7,22
2370,RESTAURANT_1,CHICKEN BIRIYANI,Friday,8,17
2371,RESTAURANT_1,CHICKEN BIRIYANI,Friday,9,19
2372,RESTAURANT_1,CHICKEN BIRIYANI,Friday,10,29
2373,RESTAURANT_1,CHICKEN BIRIYANI,Friday,11,23
2374,RESTAURANT_1,CHICKEN BIRIYANI,Friday,12,157
2375,RESTAURANT_1,CHICKEN BIRIYANI,Friday,13,460
2376,RESTAURANT_1,CHICKEN BIRIYANI,Friday,14,648
2377,RESTAURANT_1,CHICKEN BIRIYANI,Friday,15,475
2378,RESTAURANT_1,CHICKEN BIRIYANI,Friday,16,483
2379,RESTAURANT_1,CHICKEN BIRIYANI,Friday,17,233
2380,RESTAURANT_1,CHICKEN BIRIYANI,Friday,18,172
2381,RESTAURANT_1,CHICKEN BIRIYANI,Friday,19,192
2382,RESTAURANT_1,CHICKEN BIRIYANI,Friday,20,382
2383,RESTAURANT_1,CHICKEN BIRIYANI,Friday,21,479
2384,RESTAURANT_1,CHICKEN BIRIYANI,Friday,22,530
2385,RESTAURANT_1,CHICKEN BIRIYANI,Friday,23,545
2386,RESTAURANT_1,CHICKEN BIRIYANI,Monday,0,549
2387,RESTAURANT_1,CHICKEN BIRIYANI,Monday,1,444
2388,RESTAURANT_1,CHICKEN BIRIYANI,Monday,2,133
2389,RESTAURANT_1,CHICKEN BIRIYANI,Monday,3,56
2390,RESTAURANT_1,CHICKEN BIRIYANI,Monday,4,70
2391,RESTAURANT_1,CHICKEN BIRIYANI,Monday,5,79
2392,RESTAURANT_1,CHICKEN BIRIYANI,Monday,6,52
2393,RESTAURANT_1,CHICKEN BIRIYANI,Monday,7,51
2394,RESTAURANT_1,CHICKEN BIRIYANI,Monday,8,38
2395,RESTAURANT_1,CHICKEN BIRIYANI,Monday,9,31
2396,RESTAURANT_1,CHICKEN BIRIYANI,Monday,10,43
2397,RESTAURANT_1,CHICKEN BIRIYANI,Monday,11,62
2398,RESTAURANT_1,CHICKEN BIRIYANI,Monday,12,124
2399,RESTAURANT_1,CHICKEN BIRIYANI,Monday,13,344
2400,RESTAURANT_1,CHICKEN BIRIYANI,Monday,14,428
2401,RESTAURANT_1,CHICKEN BIRIYANI,Monday,15,354
2402,RESTAURANT_1,CHICKEN BIRIYANI,Monday,16,382
2403,RESTAURANT_1,CHICKEN BIRIYANI,Monday,17,216
2404,RESTAURANT_1,CHICKEN BIRIYANI,Monday,18,156
2405,RESTAURANT_1,CHICKEN BIRIYANI,Monday,19,167
2406,RESTAURANT_1,CHICKEN BIRIYANI,Monday,20,288
2407,RESTAURANT_1,CHICKEN BIRIYANI,Monday,21,400
2408,RESTAURANT_1,CHICKEN BIRIYANI,Monday,22,395
2409,RESTAURANT_1,CHICKEN BIRIYANI,Monday,23,368
2410,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,0,453
2411,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,1,644
2412,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,2,238
2413,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,3,110
2414,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,4,77
2415,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,5,76
2416,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,6,64
2417,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,7,40
2418,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,8,25
2419,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,9,43
2420,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,10,24
2421,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,11,63
2422,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,12,168
2423,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,13,501
2424,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,14,618
2425,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,15,645
2426,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,16,521
2427,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,17,343
2428,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,18,268
2429,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,19,260
2430,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,20,424
2431,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,21,617
2432,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,22,567
2433,RESTAURANT_1,CHICKEN BIRIYANI,Saturday,23,538
2434,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,0,736
2435,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,1,805
2436,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,2,215
2437,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,3,100
2438,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,4,113
2439,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,5,97
2440,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,6,67
2441,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,7,45
2442,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,8,81
2443,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,9,42
2444,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,10,32
2445,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,11,20
2446,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,12,303
2447,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,13,721
2448,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,14,1086
2449,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,15,917
2450,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,16,642
2451,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,17,503
2452,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,18,335
2453,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,19,337
2454,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,20,517
2455,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,21,604
2456,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,22,580
2457,RESTAURANT_1,CHICKEN BIRIYANI,Sunday,23,540
2458,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,0,300
2459,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,1,350
2460,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,2,100
2461,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,3,60
2462,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,4,34
2463,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,5,19
2464,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,6,25
2465,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,7,30
2466,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,8,20
2467,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,9,18
2468,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,10,5
2469,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,11,9
2470,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,12,83
2471,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,13,312
2472,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,14,546
2473,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,15,365
2474,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,16,328
2475,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,17,197
2476,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,18,140
2477,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,19,180
2478,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,20,343
2479,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,21,419
2480,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,22,437
2481,RESTAURANT_1,CHICKEN BIRIYANI,Thursday,23,390
2482,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,0,279
2483,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,1,267
2484,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,2,164
2485,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,3,120
2486,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,4,26
2487,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,5,35
2488,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,6,21
2489,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,7,38
2490,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,8,14
2491,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,9,20
2492,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,10,31
2493,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,11,41
2494,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,12,145
2495,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,13,345
2496,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,14,430
2497,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,15,389
2498,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,16,285
2499,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,17,255
2500,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,18,135
2501,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,19,162
2502,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,20,279
2503,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,21,385
2504,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,22,378
2505,RESTAURANT_1,CHICKEN BIRIYANI,Tuesday,23,290
2506,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,0,330
2507,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,1,372
2508,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,2,196
2509,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,3,81
2510,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,4,50
2511,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,5,37
2512,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,6,48
2513,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,7,27
2514,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,8,28
2515,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,9,40
2516,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,10,37
2517,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,11,36
2518,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,12,150
2519,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,13,385
2520,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,14,502
2521,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,15,373
2522,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,16,269
2523,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,17,197
2524,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,18,134
2525,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,19,220
2526,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,20,348
2527,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,21,490
2528,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,22,446
2529,RESTAURANT_1,CHICKEN BIRIYANI,Wednesday,23,376
2530,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,0,228
2531,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,1,265
2532,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,2,161
2533,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,3,133
2534,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,4,57
2535,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,5,15
2536,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,6,38
2537,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,7,30
2538,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,8,22
2539,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,9,13
2540,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,10,33
2541,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,11,32
2542,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,12,120
2543,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,13,67
2544,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,14,349
2545,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,15,355
2546,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,16,237
2547,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,17,141
2548,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,18,88
2549,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,19,75
2550,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,20,131
2551,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,21,222
2552,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,22,254
2553,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Friday,23,242
2554,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,0,223
2555,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,1,234
2556,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,2,207
2557,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,3,117
2558,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,4,120
2559,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,5,68
2560,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,6,32
2561,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,7,15
2562,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,8,10
2563,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,9,12
2564,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,10,18
2565,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,11,13
2566,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,12,323
2567,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,13,468
2568,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,14,258
2569,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,15,668
2570,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,16,661
2571,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,17,541
2572,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,18,429
2573,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,19,55
2574,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,20,101
2575,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,21,147
2576,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,22,134
2577,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Monday,23,160
2578,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,0,289
2579,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,1,303
2580,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,2,166
2581,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,3,209
2582,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,4,107
2583,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,5,158
2584,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,6,69
2585,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,7,38
2586,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,8,18
2587,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,9,20
2588,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,10,9
2589,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,11,17
2590,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,12,23
2591,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,13,132
2592,RESTAURANT_1,CHICKEN BIRIYANI BASMATHI,Saturday,14,310
